agent_id,environment_name,eval_episode_return,frame,normalized_return,seed
medqn,qbert,0.0,0,-0.012331560216987307,0
medqn,qbert,355.0,400000,0.01437804244945866,0
medqn,qbert,165.0,800000,8.276214910729694e-05,0
medqn,qbert,265.0,1200000,0.00760659388613433,0
medqn,qbert,295.0,1600000,0.009863743407242439,0
medqn,qbert,275.0,2000000,0.008358977059837033,0
medqn,qbert,615.0,2400000,0.033940004965728944,0
medqn,qbert,750.0,2800000,0.04409717781071544,0
medqn,qbert,760.0,3200000,0.04484956098441815,0
medqn,qbert,820.0,3600000,0.049363860026634364,0
medqn,qbert,1260.0,4000000,0.0824687196695533,0
medqn,qbert,725.0,4400000,0.04221621987645868,0
medqn,qbert,1470.0,4800000,0.09826876631731007,0
medqn,qbert,970.0,5200000,0.06064960763217491,0
medqn,qbert,1390.0,5600000,0.09224970092768844,0
medqn,qbert,630.0,6000000,0.035068579726283,0
medqn,qbert,790.0,6400000,0.047106710505526256,0
medqn,qbert,1440.0,6800000,0.09601161679620196,0
medqn,qbert,1215.0,7200000,0.07908299538789114,0
medqn,qbert,2060.0,7600000,0.14265937356576958,0
medqn,qbert,4340.0,8000000,0.3142027371699859,0
medqn,qbert,1900.0,8400000,0.13062124278652631,0
medqn,qbert,3695.0,8800000,0.26567402246616156,0
medqn,qbert,1845.0,9200000,0.12648313533116146,0
medqn,qbert,4350.0,9600000,0.31495512034368867,0
medqn,qbert,4500.0,10000000,0.3262408679492292,0
medqn,qbert,4320.0,10400000,0.31269797082258055,0
medqn,qbert,4235.0,10800000,0.3063027138461075,0
medqn,qbert,1555.0,11200000,0.10466402329378305,0
medqn,qbert,4320.0,11600000,0.31269797082258055,0
medqn,qbert,4360.0,12000000,0.31570750351739135,0
medqn,qbert,5025.0,12400000,0.36574098456862114,0
medqn,qbert,4565.0,12800000,0.3311313585782968,0
medqn,qbert,4395.0,13200000,0.31834084462535084,0
medqn,qbert,4470.0,13600000,0.32398371842812107,0
medqn,qbert,4350.0,14000000,0.31495512034368867,0
medqn,qbert,5070.0,14400000,0.3691267088502833,0
medqn,qbert,4375.0,14800000,0.3168360782779454,0
medqn,qbert,2590.0,15200000,0.18253568177201285,0
medqn,qbert,4655.0,15600000,0.3379028071416211,0
medqn,qbert,3610.0,16000000,0.2592787654896886,0
medqn,qbert,6165.0,16400000,0.4515126663707293,0
medqn,qbert,6275.0,16800000,0.45978888128145906,0
medqn,qbert,5565.0,17200000,0.4063696759485671,0
medqn,qbert,5215.0,17600000,0.38003626486897246,0
medqn,qbert,5100.0,18000000,0.3713838583713914,0
medqn,qbert,5055.0,18400000,0.36799813408972926,0
medqn,qbert,6430.0,18800000,0.47145082047385095,0
medqn,qbert,6070.0,19200000,0.4443650262205536,0
medqn,qbert,4320.0,19600000,0.31269797082258055,0
medqn,qbert,7440.0,20000000,0.547441521017824,0
